rating,review_summary,review_description,product_name,Price,product_id,compound,compound_sentiment,rating_sentiment,Polarity,TextBlob_Sentiment
5,Excellent,From iphone 12 mini to this.Best phone,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.0,neutral,positive,0.0,neutral
5,Wonderful,Portrait mode is excellent..Night mode performance is very good.pictures are clear and sharp..Charging speed could have been better but yes battery is optimised very well so easily lasts for a day.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9568,positive,positive,0.2866666666666667,positive
5,Best in the market!,Amazing camera and Good performance..best choice,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.7717,positive,positive,0.65,positive
5,Brilliant,"Worth the wait, upgraded from Pixel 4a.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.2263,positive,positive,0.3,positive
5,Highly recommended,"Amazing camera, good feel in hand, good battery",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9153,positive,positive,0.6666666666666666,positive
5,Must buy!,Finally received after 20 days in pre-order sale. Mobile is great in every aspect..Camera is perfect.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8316,positive,positive,0.6,positive
5,Must buy!,Camera quality is like dslr. Compact phone with powerful features. Battery is also good which last a entire day. Overall happy to choose this against iPhone 14,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8979,positive,positive,0.3,positive
4,Good quality product,Nice phone with best camera. Face id recognization average..,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.7906,positive,positive,0.4833333333333334,positive
5,Fabulous!,Superb camera..Handy size with decent battery..Display quality is outstanding.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8442,positive,positive,0.5555555555555556,positive
5,Just wow!,"This is the best Android device available to those who don't like big phones but want everything that a big phone can do...Everything is super smooth here...Great camera quality and great video recording capabilities thanks to super stabilised video...Battery is great too if you don't Play too much heavy games then it will last whole day...Display is the best in the segment super bright and punchy, colours are just awesome ofcourse it is a Samsung display...Man the processor.... What a great processor built by Qualcomm. Super powerful and battery efficient. You can throw any task it doesn't matter...Everything is good you can go for it only the price a little higher side... If that is not your concern you can just blindly go for it.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.997,positive,positive,0.3598333333333334,positive
5,Worth every penny,Upgraded from iPhone 12 mini to s23. Fulfilling my need very nicely. Good camera even better than iPhone 12 mini. Better battery performance. I am not a gamer so don't know about gaming experience.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9036,positive,positive,0.5666666666666667,positive
5,Classy product,Love it,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6369,positive,positive,0.5,positive
5,Worth every penny,"Received this beauty on 27 Feb 2023 and hands down to the performance of the phone. This is my first Samsung phone and I am very impressed. The images are spot on, stable videos and can shoot in 8k is a big plus for me. As the gen 2 is very power efficient my phone with moderate usage easily last around a day which is very impressive by a compact smart phone. Cream color is like a treat to watch. Just close your eyes and grab this amazing product by Samsung.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9808,positive,positive,0.31087301587301586,positive
5,Highly recommended,"Great phone, lovely weight balance. The in hand feel is amazing it's so lite that I barely feel it in my pocket. The images from the camera are decent too in every lighting condition. I have attached some samples with this review. I'm very satisfied with the phone. I do get around 5-6 hour of SOT which is pretty good for a phone of this size. The screen is bright and vibrant which is expected from a Samsung. I would definitely recommend if you are looking for a tiny and complete phone with all the bells and whistles.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9878,positive,positive,0.32738095238095244,positive
5,Best in the market!,"Amazing camera😍😍, display, performance and design. The only problem is the battery but i think it should be fine for normal users🤩🤩",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4118,positive,positive,0.2916666666666667,positive
5,Must buy!,"Amazing phone by Samsung, except battery life it gives absolute flagship performance and I loved it...",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8442,positive,positive,0.5,positive
5,Great product,"Amazing photos, elegant design",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.7845,positive,positive,0.55,positive
5,Wonderful,I like the product 🫶🏻,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.3612,positive,positive,0.0,neutral
5,Best in the market!,Pros.1. Great Battery 🔋.2. Great Camera 📷 👌.3. Great Display 👍 👌.4. Top notch Performance 👌.5. Smooth Andriod experience. Got covered by 4 years updates along with security patches..6. Elegant and powerful...Cons.1. Charger must be included in box..2. Heating issues.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9618,positive,positive,0.6333333333333334,positive
5,Great product,Nothing to say anything.Wow osm 👌 mind blowing performance.Love you Samsung #s23,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.0,neutral,positive,0.0,neutral
4,Worth the money,Amazing camera..Loved the design and look and feel of the phone..Battery could have been better. However it works for me. Light weight as well..Overall its a really good phone. Didnt like iphone much from the store. Moreover it felt like I am giving up too many features in iphone and the price range is similar...Hence got the s23 and I absolutely love this phone.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9269,positive,positive,0.48571428571428577,positive
5,Best in the market!,Very very nice phone..😍😍.Camera is Lub 🥰🥰🥰.Display is superb..👍👍,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.5222,positive,positive,0.78,positive
5,Simply awesome,"ABSOLUTE BEAST...🌟🌟🌟🌟🌟.Camera, display, performance, design and build quality, apart from fast charging everything is outstanding",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6124,positive,positive,0.3,positive
4,Wonderful,On first day phone screen went complete black while running some backup restore but after hard reset phone is working fine and not faced any problem. I was looking for compact phone for single hand use. Camera and battery life is good.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9222,positive,positive,0.133843537414966,positive
5,Terrific purchase,"Camera, design, performance, form factor everything is top notch",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.2023,positive,positive,0.5,positive
4,Very Good,"User experience is amazing. Display and performance are top notch! Camera is also really nice, best part, photos are natural. The only draw back is battery backup and heating issue, if these two things were better this would have been the best flagship in this range.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9743,positive,positive,0.49166666666666675,positive
5,Super!,Worth 💓,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.2263,positive,positive,0.3,positive
4,Delightful,"Writing brutally honest review..I have been using this beast for the last 2 weeks so I have pretty much experienced everything...I wanted a compact phone for work purposes and my usage includes 30+ calls in a day , 8-10 emails , opening 2-3 sheets as and when required. While I was searching for a compact and powerful device almost everyone suggested that I go for an iPhone 13/14. But since I've used apple I was more inclined towards Android and there're hardly any options available in Android when it comes to compact size...Coming back to my experience...Battery -This phone gives me excellent battery back-up. I charge it in the morning around 9.30 am which continues till next day noon around 2-3pm which is fantabulous...Camera - used it very less though but clicked some images and compared it with the OnePlus 10 pro and iphone 14 , trust me both have failed in front of this small beast...Heating - never faced any heating issues till now even during long calls...I think the above 3 are major parameters on which people decide their purchase...Bottom line - if you have a budget then go for it. You won't regret it.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8965,positive,positive,0.15318627450980393,positive
5,Awesome,"Nice design , handy phone night Camra awesome",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.7845,positive,positive,0.7333333333333334,positive
5,Classy product,great picture quality just wow... powerful performance ....only heting problem,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6369,positive,positive,0.39999999999999997,positive
5,Classy product,One word review- A Compact Beast 😍,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.0,neutral,positive,0.0,neutral
5,Terrific purchase,"Don't panic, for couple of days battery will drain very fast and phone would be heating a lot. Once updated to latest software version above issues would get resolved..PROS: compact handy phone, call quality excellent, internet connectivity stable and fast, camera excellent, AI features, Samsung proprietary features like Galaxy watch, wallet, store, Knox support.CONS: battery will last a day on average to medium use, no charger provided in the box charging time almost 90 min for 3900 mAH battery, for couple of days it tends to fall down due to compact size and weight as compared to regular 6.7 inch phones..VERDICT: at 43K for 256GB variant it's worth to have a flagship phone from Samsung.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9313,positive,positive,0.2638034188034188,positive
5,Awesome,Very very good phone in 20204 and best flagship phone of the 2023..performance very smooth and soft 5/5.Camera quality woww 5 🌟.Looks and design 5 🌟.Price also good in this price range this is the best phone for Android lovers and users.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9645,positive,positive,0.705,positive
5,Perfect product!,"The phone is awesome,I got this by 52k.But it is worth the price..Display is awesome.Indisplay finger print is very much responsive.Battery backup is ok for one day use.Camera performance is top notch.Portrait mode is like Dslr cameras.Night mode is also good.Videography is good.Good refresh rate.One hand phone.Only drawbacks are no charger inside the box we have to purchase separately.Charging speed is more than 1 hour to full charge.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8126,positive,positive,0.40166666666666667,positive
5,Worth every penny,Camera is just amazing 👏.Display is Love ❤️.Battery is not that great 😒.Slightly heat 🥵,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6914,positive,positive,0.6333333333333334,positive
5,Classy product,I was using iPhone for a long time while switching back to Android I had my doubts but this phone absolutely crush the iphone last I used was 12 pro and got 14 pro for my friend well i still don't think it can go toe to toe against 14 pro but other than that it will be absolute winner in camera display sound battery backup and now there is call background we can have full screen photo on caller ID one of the thing i loved about ios and it's in this too go for it don't think twice.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9482,positive,positive,0.1861111111111111,positive
5,Best in the market!,"Waited almost 20days after prebooked Really a excellent product from Samsung,used I phone from last 4years now really enjoying using this phone.1,when compared to other flagships this phone is very less weight (so don't expect battery too much).2.camera quality is great.3.mediam performance user ,sure 1day you can expect battery.4.little bit heating issue when updating the OS and installing 30 more apps back to back.5.face I'd and bio metric is too fast.6.Over all feeling happy when using this S23 BABY.BUT delivery is too bad may be it will vary depend upon the seller",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.893,positive,positive,0.22583333333333333,positive
5,Mind-blowing purchase,Superb phone with ultra fast processor....Of course the display is best and the screen size which is very handy. Battery performance is very good....Very happy with product...#PerformanceBeast,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9228,positive,positive,0.6633333333333334,positive
5,Super!,Must buy..It's like robot in your ✋️,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.3612,positive,positive,0.0,neutral
5,Wonderful,"This is really compact monster 😍 everytime feels excited to holding this phone in hand. Don't bother about battery life, it gives easily more than 1 day and there are wok around to improve the battery life - manage the performance profile switching from standard to light, and select 60hrtz refresh rate, and I am not a gamer, and hence for daily usage battery is sufficient, Samsung provides 4 years security and OS updates, camera clarity is very good, audio- cristal clear, oueUI is awesome, i was using Samsung M51 before, was sceptical between iPhone 14 as price is almost same, but iPhone is just show off, and only brand. Just go for it if you have budget, and don't bother on negative reviews.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9579,positive,positive,0.2654166666666667,positive
5,Classy product,"Wonderful camera performance if you love shooting must go for it, battery is quite good would last for a day if you are not a heavy user.. design is very good i must say overall a very good phone from #samsung",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9551,positive,positive,0.515,positive
4,Worth the price,"EDIT: Review after 17 months usage.There are hundreds of reviews for this device so let me get straight to the pros and cons as a normal user..Cons:.1. Battery life is not as great as many reviewers say, I'm not a heavy user but if I'm traveling and using phone data the device doesn't even last a day. A hard reset did help improving the battery performance but still it hardly lasts a day..2. Samsung is providing 45W charging speed for the Plus and Ultra models but only 25W for S23, this is disappointing considering the phone is expensive..3. Screen is usable in sunlight but it is not as bright as competition...Pros.1. The camera, is hands down one the best in the market. See with still photos many Android phone makers are doing a great job even at half the price of S23 so I won't say that it is worth the price for stills but in videos, it absolutely shines and the results are worth every penny..2. Performance is just great, SD 8gen 2 is great while shooting long timelapse, editing videos, and playing games...it does get warm but it is normal. I'm glad Samsung skipped Exynos for S23..3. Design-wise the phone is pretty simple and geometrical with no gimmicks. Its size is perfect for one-hand use. Also, I love the new standardized look Samsung is going with all of its phones..4. The flagship experience is best with Samsung. A 4-year software update means you get to enjoy the device for a long-long time..5. Samsung's ecosystem is getting really good, if you're using more Samsung devices and Windows PC then you get something closer to Apple's Ecosystem. Phone-Link app works perfectly to transfer images, manage calls and even use phone as a webcam..6. With One UI 6.1 the software experience has become even better. The phone feels way more polished now...At current market price S23 is highly recommended.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9931,positive,positive,0.34591815591815595,positive
5,Fabulous!,Samsung is a classleading product. Better than apple in all aspects like camera battery feel to use flagship phone. Thanks flipkart.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8271,positive,positive,0.35,positive
5,Fabulous!,I absolutely loved the phone. It feels so premium and compact to hold it. The camera is just phenomenal. Brightness is the best in class. Absolute deal breaker!!,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9114,positive,positive,0.628125,positive
5,Simply awesome,"After jumping from pixel 4a and edge 30 to Samsung s23, color is fab, performance and battery are very good and improved compared to previous S series. Camera and mainly video quality beats apple.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.861,positive,positive,0.3033333333333333,positive
4,Nice product,Delivery- Ontime.Package - average.first impression - Excellent.Camera- very good.user-friendly and lot many features.Compact and solidly built..Good battery backup..Heating issue- this is only during charging. And it is expected behavior.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.2263,positive,positive,0.12,positive
5,Great product,"I got it for 50k with emi for that price it's really good and best of the best , I was having a bit confusion when I thought of upgrading my phone. When the sale came s23 had a offer so I bought it, now Im not regretting my choice ❤️",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9213,positive,positive,0.9,positive
5,Switched from iphone and i do not regret.,Exchanged iPhone 11 for this. Worth it. Had very bad experience with Android but man this phone is buttery smooth...No heating..Battery is excellent..Ui is clean and easy to use and customise..Small and handy..Very beautiful design..Kudos Samsung.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9172,positive,positive,0.20800000000000002,positive
5,Great product,"I am giving the review after 10 months, this is a very good mobile, you will not find anything better than this in the market, till now not any issue with it ❤️❤",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4917,positive,positive,0.705,positive
5,Mind-blowing purchase,I switched my phone after 3.5 yrs and it's really a good phone...Good battery life for an average user like me. Display and design both are awesome. It clicks good photos.. both day and night..The phone is really fast and smooth..Finger print scanner is also great except one or two times..Metallic side designs is also great,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.969,positive,positive,0.5785714285714285,positive
4,Value-for-money,I got this product at 38k in big billon 128gb variant. At this price i will say i got best smartphone...Probs.1) excellent design..2) light weight pocket frendly device..3) good camera.4) performance is really excellent...Cons-.1) videography in night not gets good results..2) little bit heating issue there if you use this device without case. But highlighting that heating issue does not affect to its performance..Thinking it is compact phone small heating problem is ignorable.....Average point.1) battery backup - you will get around 6 hrs battery backup. Now according to you you think is it sufficient to you or not but inwould say as a compact phone this is the best battery backup..If you use power 🔋 saving mode then trust me it is providing such a best results . (Performance will be down).....Charging time take around 1 hr using 25w original adapter..This was a review from my side. Thank you,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9809,positive,positive,0.4567307692307692,positive
5,Fabulous!,"I've used it for a month now and I can say one thing for sure, This is the best phone I've used till now. I've got it for 40k after offers and exchange and I've never had a regret once. Ultra may have more advanced features, but me as a fan of handy phones, S23 feels right for me.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8182,positive,positive,0.4836734693877551,positive
5,Super!,Samsung trusted company 👌,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4767,positive,positive,0.0,neutral
4,Value-for-money,"the phone feel premium in hand. good design . very good display . battery is okay 5-6hrs sot. performance is top notch . camera testing pending . clicked few pictures ,sometimes greenish tint appears...will update review after one week. I was a S20FE user before.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8934,positive,positive,0.48199999999999993,positive
5,Best in the market!,Writing this review after using for 6 months.Pros:.Camera quality is impressive especially Portait mode.. The quality of images are similar to DSLR camera. Phone is smooth and it works like a magic..Cons:.As this is compact phone.. typing something needs more care.. lot of typi mistakes by using tge small keyboard..Fingerprint doesn't work sometimes.Had to to try multiple times..Battery drains faster..always need to carry backup or charger with you.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.5106,positive,positive,0.2357142857142857,positive
5,Brilliant,"I upgraded to this from Redmi Note 4, so it is a very significant upgrade for me. Phone is fast, super responsive with no lag at all which is what you expect from a Snapdragon 8 gen 2 for Galaxy. I got 256 GB variant, so I have UFS 4.0 storage. Best camera and display, design wise looks awesome with thin and even bezels. Phone is a bit small which is perfect for my small palm but that means battery is also small and gives around 6 hours of screen on time. If you are just watching downloaded videos, you can get 9-10 hours of screen on time. One UI is awesome, just waiting for 6.1 to try out the AI for Galaxy. Overall a well balanced and powerful phone.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9719,positive,positive,0.3479166666666666,positive
5,Excellent,This is the what i am waiting for. Now i am loving it all..Camera is awesome.Battery is pretty good.Display is totally smooth.Speaker is clear and loud.It's perfect compact flagship. You must go for it.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9333,positive,positive,0.39,positive
5,Fabulous!,Overall better than any other phone except for s23ultra😉,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4404,positive,positive,0.125,positive
5,Must buy!,"The best small size phone (6.1 inch display) I have used...It's a Samsung flagship and they have got almost everything right - Fantastic cameras, Awesome AI, Amazing and Premium Display, Design, Size, Smooth and Excellent to use and to a good extent, even for high resource usage tasks. Battery consumption is also very well optimised and charges at a good speed...The only minor improvement per me could be, a slightly higher capacity battery and faster charging...Highly recommended S23, if you prefer a smaller and compact phone. With deals and offers, if you are able to get this for less than 45k, it's really worth.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9878,positive,positive,0.3564523809523809,positive
4,Good choice,"After almost 15 days of usage, Samsung S23 has lived up to my expectations. The obvious pros are its compact form factor and splendid display. During the initial few days of usage, the phone does get warm along the metal frame while multitasking or using heavy apps, but that has settled down now with continuous optimization. It still gets slightly warm but nothing too alarming..One suggestion for those users who take a lot of pictures or videos is that the 128 GB may seem to be a little short in storage. The AI based stuff already consumes quite a bit of space with regular software updates.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8225,positive,positive,0.1172979797979798,positive
5,Excellent,Overall very good phone..if you use your mobile extensively then battery MAY disappoint you. For me battery is enough to survive whole day...Camera is good. it will take pictures close to reality. if you are relame/poco/oppo and other Chinese phone user and planning to switch to samsung then be mindful that camera selfi will take your real photo and will not apply lipstick and makeup and you may end up hating you own face...In performance department as well it is excellent...while charging phone get worm which is expected.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.3582,positive,positive,0.2168181818181818,positive
5,Awesome,"Best performance, best build quality..I'm also getting great battery life..totally worth in BBD price",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9371,positive,positive,0.7749999999999999,positive
5,Wonderful,Beast with small battery 🔋 💪,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.0,neutral,positive,-0.25,negative
5,Fabulous!,Battery could be better. But this is ultimately CHOTA DON. Far far better choice against iPhone. Fully powerpack and all in one. Superb phone but noticed some overheating issues..,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9091,positive,positive,0.3666666666666667,positive
5,Highly recommended,In a world of big display smart phone lovers there is a very small community that wants a small and compact phone.If you are that person go for it.You will love it in every aspect.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8834,positive,positive,0.05654761904761905,positive
5,Wonderful,"I purchased this phone by exchanging one plus 7t, I went to shop for purchasing one plus 11, iPhone 13 or 14 but after seeing this phone I changed my mind within less than 5 minutes, as I wanted phone with best photography, yes I am fully satisfied with camera but battery completely disappointing, I went to Dubai where I had to carry Power bank always to ensure phone does go dead, in a day I had to charge 2 times. Processor, display, camera all are outstanding. So decision is yours, if you can sacrifise little bit on battery then go for it without a second thought.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9136,positive,positive,0.10572916666666668,positive
5,Mind-blowing purchase,Good Product,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4404,positive,positive,0.7,positive
5,Great product,Superb,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6249,positive,positive,1.0,positive
5,Wonderful,"I switched from iPhone 13 to Samsung galaxy s23. If l compare it to my iPhone , It leads in photography,display, refresh rate and ties with iPhone 13 in performance.The two sectors where s23 is behind iPhone 13 are Speakers and battery life . And Lastly,both of the UI's are great .",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6249,positive,positive,0.2,positive
4,Really Nice,Very nice phone...thought of going to iphone 15/14..but jus experience in store before buying both....u will know the difference...the AI features standout on all.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4754,positive,positive,0.78,positive
5,Wonderful,Mind blowing buttery performance and clarity in camera..best smartphone in 2k23,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.4019,positive,positive,0.0,neutral
5,Classy product,Superb smart phone,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.7783,positive,positive,0.6071428571428571,positive
5,Fabulous!,Best phone by Samsung..,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6369,positive,positive,1.0,positive
5,Brilliant,Really great and handy phone. And i cant say any negetives on this phone so far. Decent battery and awesome butter smooth display experience with 120hz refresh rate. And great camera too,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9311,positive,positive,0.5523809523809524,positive
5,Simply awesome,Must say a beautiful phone..finally happy to buy it over iphone...Pros-.Really good camera setup..Screen is super awesome..I love the haptics .. best till date..A lot of customisation..And last u r getting a computer.. by connecting it to a monitor thru samsung dex...Cons- only battery charging time and battery is kind of low...Overall a lovely experience go for it...If u r confused bw iphone and samsung go for it and u will not be disappointed. 😊,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9815,positive,positive,0.3444444444444444,positive
5,Classy product,"Mobile is fantastic. the best feature is its size. The camera works well, and UI experience is also good..The only concern is its battery and heating issue, I have been using this mobile for 1 week, and the heating issue always persists. We can get the battery until 8 pm. in moderate usage. I am never playing games on mobile. Display is top notch even better than the iPhone 14 pro. S23 Phone is better in so many segments compared to iPhone 14 pro. It never hangs, even if we use so many applications at a time. UI is 💯. Screenshot, call recorder,screen recorder, and 30X Zoom we will not get in iPhone 14 pro..Pros of mobile.Display.UI.Lots of useful galaxy apps.Network reception.Call quality.Compact size...Cons..Battery backup.Heating issue.Huge price drop after 1 year...Flipkart mobile exchange is very smooth, and they have given the best deal. I exchanged my oneplus with Rs 14000 and got a bank discount Rs. 8000 and prepaid offer got discount of Rs. 5000...Thank you, flipkart, for providing such fantastic deals.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9764,positive,positive,0.4371428571428572,positive
5,Excellent,"Iam sharing my experience after 12 days of excessive use.Display is top notch you can feel how premium it is..Performance is on the another level.I don't game lot and afterall it isn't a gaming device.it doesn't compromise.And the main thing everyone is complaining about is the battery..So in my experience many of those guys doesn't used any flagship device before..This phone is compact and everything is packed in right here..Right now i use my device in max settings nothing is turned off.even though it has a smaller battery i do get 6hr of screen on time at the end of the day and 27%charge remains.Which is great..And my device doesn't heat that much till now,but it gets warm when it is charging which is so obvious..After it is all aluminum so it do feel warm.Till now everything is good....",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.5274,positive,positive,0.23023809523809521,positive
4,Nice product,"After using for about 1 month; its a fantastic phone.Rather blabbering, i will tell the key points.1. No heating issues.2. Great battery backup; lasts upto 1 day on moderate usage.3. Awesome display and its feel.4. Works flawlessly with galaxy watch 4 and buds 2.5. No lagging.6. Easy to hold in hands.7. Knox is best.8. Camera's potrait and zoom pictures are excellent..But concern is that hope Samsung doesn't slow it down on future updates so as to promote newer galaxies",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9575,positive,positive,0.3177777777777778,positive
4,Really Nice,Best compact phone but there's no any update for VoNR yet. Only issue with Samsung flagships is that their fingerprint doesn't work well with any tempered glass.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,-0.3444,negative,positive,0.5,positive
4,Very Good,"Nice phone , handy , power pack , good ui, timely update",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6908,positive,positive,0.6333333333333333,positive
5,Terrific purchase,"Pros-.1. Battery is surprisingly good for a compact form factor..2. OneUI is so well polished for this S23. And excellent software update support..3. Camera is one of the best in the industry..4. Snapdragon 8 Gen2 is a beast. Powerful as well as efficient...Cons-.1. Can get warm sometime..2. Charging speed is slow at 25W, should have been 45W instead...Verdict- Best is class (Compact True Flagship)",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9821,positive,positive,0.5812499999999999,positive
5,Great product,"I purchased this phone on Flipkart GOAT sale. Got it in 47k 256 gb variant. Using it for almost a month..1. Camera , display, performance is quite impressive..2. I am not a heavy user and don't play games on small screen due to which i get excellent battery backup. I charge only once in a day and that too not 100%. Still i get entire day backp...3. S23 series also got Samsung AI features so not much missing on anything which is there in S24 series...S23 has Snapdragon 8 gen 2 processor compared to S24 and S24 plus. They have Exynos proc which is decent but not the best...Very happy with this purchase..I will recommend this device at the price point which i got. It is best deal anyone can get...Hope this review helps.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.897,positive,positive,0.2791666666666667,positive
5,Super!,"I have been using this device for almost a year now, am just loving with device day by day❤️ especially security (knox), optimization, AI features of UI is too good...My opinion.1. Design/ build quality: 5/5 for a compact phone.2. Performance: 5/5 not even a single issue or lag faced till now awesome optimization.3. Battery: 4/5 u can get 7.30 hours SOT with wifi and 6 hours on 5g data with one charge.4. Camera : 5/5 can beat iphone 15 too.. and it easily beats iphone 14 camera.5. Overview: one if the best compact phone to buy for official use",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9569,positive,positive,0.4936507936507937,positive
5,Mind-blowing purchase,Switching from ios to android I thought I would regret it but I was wrong. The display and os is excellent. I recommend downloading the Goodlock from samsung store. The phone heats up slightly while playing bgmi but overall it's good. No lags or framedrop. And battery backup is excellent although it is a compact phone.,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.8352,positive,positive,0.33888888888888885,positive
5,Great product,This time samsung has done great job..Top notch processing.Top noth Camera.Good battery backup.Premium looks.Best UI in android world,SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.6249,positive,positive,0.8,positive
5,Super!,"Long term review, moving from apple to samsung..Battery is great for normal usage. For gamers or heavy usage, its good but wont last whole day probably..Camera is good..Gameplay(bgmi/genshin) great. Wont lag much, might see some frame drops in bgmi customs otherwise no..Look and feel is very premium especially for the green color..Compared to apple.120 refresh rate is great..We have telephoto zoom..Comparable battery life..No lags while using the phone...Cons:.UI can use some improvements..Picture and picture mode can be improved..Can give 90 hz feature also (force or adaptive)..Battery is good, but it can get better...Will update if i find some more pros and cons.",SAMSUNG Galaxy S23 5G,39999,SM-S911BZEBINS,0.9232,positive,positive,0.2714285714285714,positive
